"","Aux_rep1_ribo","Aux_rep2_ribo","Aux_rep3_ribo","noAux_rep1_ribo","noAux_rep2_ribo","noAux_rep3_ribo"
"aipr-1",34.3432200557476,26.1378734273004,30.703436466316,33.8411373740295,17.854644057428,22.8716702009649
"C56C10.11",57.8412127254696,52.2757468546008,57.1719161786573,50.2782612414152,57.7650248916789,51.2325412501614
"epg-5",118.393732297446,116.531352363381,81.5229175140113,97.6558535650564,126.032781581845,94.2312812279754
"C56E6.2",43.3809095441022,32.6723417841255,34.9383932202906,27.0729098992236,21.0054635969741,21.9568033929263
"toe-2",44.2846784929377,51.1866687951299,31.7621756548096,62.847826551769,45.1617467334944,39.3392727456596
"lron-15",24.4017616185575,32.6723417841255,29.6446972778223,29.0066891777395,31.5081953954612,27.4460042411579
"nhr-173",68.6864401114952,80.5917764008429,69.8767864405811,79.2849504191547,67.2174835103172,71.3596110270105
"akap-1",1014.02876059339,1024.82245396207,1078.85523307503,1146.73111215997,1054.4742725681,1046.60762839615
"C56G2.3",68.6864401114952,53.3648249140716,51.878220236189,71.5498333050909,59.8655712513763,75.0190782591649
"C56G2.4",43.3809095441022,38.1177320814797,37.0558715972779,38.6755855703194,31.5081953954612,42.998739977814
"rpn-13",186.176403460105,209.102987418403,200.101706625301,157.603011199052,156.490703797457,182.058494799681
"npr-8",22.5942237208866,22.8706392488878,26.4684797123413,10.6357860318378,22.0557367768228,19.2122029688105
"CC8.2",162.678410790383,131.778445195973,116.461310734302,132.463880578344,202.7027237108,139.974621629905
"CD4.1",41.5733716464313,43.563122378834,33.8796540317969,40.6093648488354,37.8098344745534,40.2541395536982
"mrpl-48",88.5693569858754,103.462415649731,89.9928310219606,95.7220742865405,78.770488488653,95.146148036014
"vps-37",48.803523237115,62.0774493898384,56.1131769901637,51.2451508806732,54.6142053521327,61.2960761385859
"acly-1",290.109832576184,304.941856651838,328.209148433033,302.636457087749,327.685232112796,324.777716853702
"D1005.2",30.7281442604057,29.4051076057129,31.7621756548096,39.6424752095774,46.2120199133431,48.4879408260456
"cebp-1",326.260590529602,344.148666792788,280.565884950818,468.941475040123,435.863369637213,386.073792992287
"D1007.5",27.1130684650639,44.6522004383048,46.5845242937208,41.5762544880933,47.2622930931918,43.9136067858526
"nrd-1",81.3392053951917,117.620430422852,102.697701283884,86.0531778939606,90.3234934669888,96.9758816520912
"D1007.10",20.7866858232156,19.6034050704753,15.8810878274048,12.5695653103538,13.6535513380332,19.2122029688105
"D1007.15",23.497992669722,19.6034050704753,26.4684797123413,17.4040135066437,14.7038245178819,15.5527357366561
"eaf-1",19.8829168743802,16.3361708920627,25.4097405238477,30.9404684562555,21.0054635969741,25.6162706250807
"acs-22",212.385702976334,188.410504288457,204.336663379275,245.589968371528,193.250265092162,195.78149692026
"ensh-1",23.497992669722,15.2470928325919,17.9985662043921,14.5033445888698,19.9551904171254,14.6378689286175
"snap-1",205.15555138565,182.965113991103,183.161879609402,215.616389554531,199.551904171254,182.058494799681
"D1014.4",21.6904547720511,29.4051076057129,26.4684797123413,46.4107026843833,26.2568294962177,28.3608710491965
"D1014.5",0,0,0,44.4769234058673,28.3573758559151,23.7865370090035
"D1022.4",67.7826711626597,56.6320590924842,73.0530040060621,67.6822747480589,74.5693957692582,100.635348884246
"D1037.1",20.7866858232156,25.0487953678295,31.7621756548096,19.3377927851597,31.5081953954612,32.0203382813509
"D1044.1",61.4562885208115,89.3044008766096,76.2292215715431,65.748495469543,49.3628394528892,76.848811875242
"dex-1",18.0753789767093,20.6924831299461,14.8223486389112,27.0729098992236,26.2568294962177,27.4460042411579
"D1044.6",15.3640721302029,16.3361708920627,20.1160445813794,21.2715720636757,19.9551904171254,10.9784016964632
"D1069.3",29.8243753115703,54.4539029735425,50.8194810476954,57.0464887162211,55.6644785319814,45.7433404019298
"trk-1",33.4394511069121,32.6723417841255,33.8796540317969,38.6755855703194,39.9103808342508,25.6162706250807
"D2007.1",24.4017616185575,37.0286540220089,40.2320891627588,20.3046824244177,25.206556316369,29.2757378572351
"D2007.2",15.3640721302029,20.6924831299461,5.29369594246827,17.4040135066437,23.1060099566715,17.3824693527333
"mrpl-18",89.4731259347108,93.660713114493,93.1690485874415,83.1525089761867,70.3683030498633,78.6785454913192
"atg-13",87.6655880370399,92.5716350550222,84.6991350794923,152.768563002762,143.887425639273,139.059754821867
"utx-1",50.6110611347859,69.7009958061344,62.4656121211256,51.2451508806732,45.1617467334944,56.7217420983929
"D2021.4",44.2846784929377,35.939575962538,33.8796540317969,34.8080270132875,23.1060099566715,32.9352050893894
"D2024.5",37.054526902254,31.5832637246546,35.9971324087842,27.0729098992236,29.4076490357638,41.1690063617368
"gstk-2",64.1675953673179,90.3934789360805,51.878220236189,84.1193986154447,68.2677566901659,54.8920084823158
"D2063.1",46.0922163906086,54.4539029735425,42.3495675397462,44.4769234058673,39.9103808342508,34.7649387054666
"glrx-3",134.661573376484,155.738162504331,175.750705289947,147.934114806472,192.199991912313,161.016558214793
"mctp-1",25.305530567393,15.2470928325919,12.7048702619238,11.6026756710958,21.0054635969741,18.2973361607719
"ppfr-2",75.9165917021789,70.7900738656052,70.9355256290748,84.1193986154447,66.1672103304685,74.1042114511263
"D2092.4",491.650308166492,561.964278686958,481.726330764612,535.656860148923,477.874296831161,467.496938907722
"maco-1",145.506800762509,143.758303850152,154.575921520073,152.768563002762,159.641523337003,142.719222054021
"praf-3",112.067349655597,111.085962066027,107.991397226353,110.22541887541,78.770488488653,98.8056152681684
"aagr-1",293.724908371525,283.160295462421,277.389667385337,314.239132758845,285.674304918848,329.352050893894
"nap-1",1147.78656502104,1053.13848350831,1114.85236548382,758.04147717826,673.225108283021,847.16666424374
"D2096.9",27.1130684650639,29.4051076057129,26.4684797123413,34.8080270132875,26.2568294962177,19.2122029688105
"D2096.12",16.2678410790383,26.1378734273004,14.8223486389112,12.5695653103538,16.8043708775793,11.8932685045017
"lec-12",72.301515906837,80.5917764008429,75.1704823830494,79.2849504191547,81.9213080281991,62.2109429466245
"DC2.5",70.4939780091661,80.5917764008429,75.1704823830494,56.0795990769631,49.3628394528892,50.3176744421228
"E01A2.1",137.37288022299,138.312913552798,128.107441807732,81.2187296976707,75.6196689491069,79.5934122993578
"E01A2.2",239.498771441398,242.864407261999,232.922621468604,232.053513421916,213.205455509287,217.738300313186
"E01A2.5",30.7281442604057,41.3849662598923,29.6446972778223,16.4371238673857,18.9049172372767,22.8716702009649
"akir-1",99.4145843719009,141.58014773121,139.753572881162,100.55652248283,98.7256789057784,98.8056152681684
"poml-2",15.3640721302029,19.6034050704753,14.8223486389112,26.1060202599656,19.9551904171254,10.9784016964632
"E02H9.3",25.305530567393,17.4252489515336,24.351001335354,26.1060202599656,14.7038245178819,27.4460042411579
"cyp-43A1",75.9165917021789,78.4136202819012,73.0530040060621,77.3511711406388,59.8655712513763,62.2109429466245
"timm-17B.1",162.678410790383,173.163411455865,172.574487724466,175.973914344953,147.038245178819,175.65442714341
"cyc-2.1",439.231709134035,438.898457966752,541.015725320257,436.067227305351,411.707086500693,470.241539331838
"maoc-1",255.766612520436,210.192065477874,205.395402567769,226.252175586368,166.993435595944,182.058494799681
"E04F6.4",186.176403460105,189.499582347928,200.101706625301,149.867894084988,155.440430617609,161.016558214793
"acdh-12",274.745760445981,216.726533834699,204.336663379275,331.643146265489,246.814197264446,244.269437746305
"E04F6.6",170.812331329902,192.76681652634,195.866749871326,204.013713883435,227.909280027169,191.207162880067
"E04F6.8",66.8789022138242,66.4337616277218,46.5845242937208,53.1789301591892,57.7650248916789,41.1690063617368
"E04F6.9",41.5733716464313,52.2757468546008,44.4670459167335,53.1789301591892,49.3628394528892,47.573074018007
"tofu-6",47.8997542882795,44.6522004383048,46.5845242937208,47.3775923236412,64.0666639707711,56.7217420983929
"pink-1",65.0713643161533,71.8791519250761,81.5229175140113,68.6491643873169,68.2677566901659,79.5934122993578
"EEED8.10",92.1844327812172,67.5228396871927,65.6418296866065,62.847826551769,89.27322028714,67.7001437948561
"brap-2",66.8789022138242,69.7009958061344,66.7005688751002,63.814716191027,57.7650248916789,71.3596110270105
"EGAP2.1",18.9791479255447,13.0689367136502,17.9985662043921,23.2053513421916,16.8043708775793,14.6378689286175
"EGAP4.1",253.959074622765,252.666109797237,232.922621468604,183.709031459017,176.445894214583,172.909826719295
"ugt-57",43.3809095441022,42.4740443193631,42.3495675397462,112.159198153926,89.27322028714,101.550215692284
"tyra-2",14.4603031813674,16.3361708920627,16.9398270158985,13.5364549496118,10.5027317984871,15.5527357366561
"hpo-10",42.4771405952668,39.2068101409506,42.3495675397462,41.5762544880933,38.8601076544021,41.1690063617368
"F01F1.2",76.8203606510143,79.502698341372,69.8767864405811,115.0598670717,73.5191225894094,81.423145915435
"F01F1.3",60.552519571976,56.6320590924842,25.4097405238477,72.5167229443488,61.9661176110737,49.4028076340842
"rabn-5",84.9542811905335,83.8590105792554,68.8180472520875,89.9207364509926,74.5693957692582,79.5934122993578
"ddx-23",174.427407125244,161.183552801686,169.398270158985,149.867894084988,155.440430617609,165.590892254986
"dnpp-1",554.010365636139,486.81789258347,506.077332099966,508.5839502497,498.879760428136,578.195822680393
"eng-1",15.3640721302029,22.8706392488878,24.351001335354,13.5364549496118,17.854644057428,19.2122029688105
"F01F1.11",9.03768948835463,15.2470928325919,21.1747837698731,20.3046824244177,13.6535513380332,21.0419365848877
"aldo-2",1232.74084621157,1138.08657214704,1164.61310734302,1448.40067960846,1379.00868514135,1511.35996687976
"F01F1.15",61.4562885208115,54.4539029735425,76.2292215715431,87.9869571724766,65.1169371506198,61.2960761385859
"atg-16.1",28.9206063627348,28.3160295462421,22.2335229583667,40.6093648488354,34.6590149350073,45.7433404019298
"ncam-1",367.833962176033,426.918599312573,416.084501078006,351.947828689906,397.003261982811,345.819653438589
"F07C3.2",133.757804427648,126.333054898619,141.87105125815,117.960535989474,141.786879279575,99.7204820762069
"F07C3.3",9.03768948835463,15.2470928325919,19.0573053928858,17.4040135066437,19.9551904171254,18.2973361607719
"glo-4",71.3977469580016,63.1665274493093,56.1131769901637,77.3511711406388,61.9661176110737,75.0190782591649
"nhr-36",24.4017616185575,18.5143270110044,19.0573053928858,7.73511711406388,18.9049172372767,13.7230021205789
"grsp-4",169.908562381067,246.131641440412,258.332361992452,358.716056164712,255.216382703236,348.564253862705
"F07E5.5",168.101024483396,139.401991612269,141.87105125815,120.861204907248,96.625132546081,87.8272135717052
"F07F6.4",153.640721302029,176.430645634278,164.104574216516,179.841472901985,204.803270070498,185.717962031835
"F07F6.8",190.695248204283,169.896177277452,137.636094504175,245.589968371528,278.322392659907,225.972101585533
"pole-2",47.8997542882795,44.6522004383048,71.9942648175684,60.914047273253,63.0163907909224,52.1474080582
"F08B4.7",40.6696026975958,51.1866687951299,73.0530040060621,74.4505022228648,61.9661176110737,58.5514757144701
"F08B6.1",13.5565342325319,17.4252489515336,21.1747837698731,14.5033445888698,21.0054635969741,22.8716702009649
"calu-2",46.9959853394441,51.1866687951299,58.230655367151,52.2120405199312,52.5136589924353,54.8920084823158
"pcyt-1",222.327161413524,303.852778592367,271.037232254375,124.72876346428,171.194528315339,191.207162880067
"apy-1",578.412127254696,587.013074054788,642.654687415648,569.497997522953,517.784677665412,572.706621832161
"srpa-72",217.808316669347,233.062704726762,210.689098510237,200.146155326403,259.417475422631,250.673505402575
"F08D12.2",32.5356821580767,21.781561189417,28.5859580893287,32.8742477347715,16.8043708775793,23.7865370090035
"F08D12.3",91.2806638323817,95.8388692334347,112.226353980327,89.9207364509926,90.3234934669888,94.2312812279754
"F08D12.7",42.4771405952668,46.8303565572465,37.0558715972779,60.914047273253,32.5584685753099,33.850071897428
"acl-6",49.7072921859505,51.1866687951299,58.230655367151,39.6424752095774,45.1617467334944,50.3176744421228
"F08F3.4",56.9374437766342,77.3245422224303,99.5214837184035,24.1722409814496,45.1617467334944,57.6366089064315
"hmgr-1",85.858050139369,102.37333759026,91.0515702104542,105.39097067912,75.6196689491069,85.0826131475894
"F08F8.7",95.7995085765591,84.9480886387262,98.4627445299098,90.8876260902505,79.8207616685017,101.550215692284
"gos-28",44.2846784929377,53.3648249140716,43.4083067282398,44.4769234058673,39.9103808342508,46.6582072099684
"F08F8.9",90.3768948835463,114.353196244439,93.1690485874415,106.357860318378,98.7256789057784,102.465082500323
"F08F8.10",66.8789022138242,72.9682299845469,63.5243513096192,92.8214053687665,93.4743130065349,86.9123467636666
"usp-39",91.2806638323817,101.284259530789,101.638962095391,71.5498333050909,92.4240398266862,81.423145915435
"algn-2",37.054526902254,31.5832637246546,32.8209148433033,43.5100337666093,27.3071026760664,31.1054714733123
"F09E5.3",362.411348483021,357.217603506439,411.849544324031,385.788966063936,348.690695709771,404.371129153059
"sec-6",85.858050139369,75.1463861034886,74.1117431945558,74.4505022228648,78.770488488653,64.9555433707403
"F09E5.7",104.837198064914,120.887664601264,103.756440472378,105.39097067912,114.479776603509,104.2948161164
"F09E5.8",98.5108154230655,74.0573080440178,75.1704823830494,93.7882950080245,77.7202153088043,85.997479955628
"F09E5.10",10.8452273860256,3.26723417841255,7.41117431945558,10.6357860318378,17.854644057428,11.8932685045017
"F09E5.11",157.255797097371,119.798586541793,106.932658037859,174.040135066437,185.898352833221,184.803095223796
"bmy-1",37.9582958510894,37.0286540220089,45.5257851052271,46.4107026843833,33.6087417551586,37.5095391295824
"F09E10.7",39.7658337487604,55.5429810330133,68.8180472520875,34.8080270132875,44.1114735536457,41.1690063617368
"toca-1",93.9919706788881,92.5716350550222,105.873918849365,93.7882950080245,97.6754057259297,124.421885893249
"molo-1",23.497992669722,21.781561189417,27.527218900835,29.9735788169975,23.1060099566715,23.7865370090035
"rpc-2",403.080951180616,374.642852457972,353.61888895688,286.199333220363,285.674304918848,306.48038069293
"hach-1",445.558091775883,381.177320814797,385.38106461169,442.835454780157,331.886324832191,415.349530849523
"F09F7.5",59.6487506231405,78.4136202819012,83.6403958909986,40.6093648488354,54.6142053521327,65.8704101787789
"F09F7.6",166.293486585725,128.51121101756,104.815179660872,237.854851257464,212.155182329439,136.315154397751
"nmad-1",37.054526902254,33.7614198435963,31.7621756548096,31.9073580955135,25.206556316369,25.6162706250807
"F09F9.1",37.9582958510894,43.563122378834,42.3495675397462,43.5100337666093,50.4131126327379,54.8920084823158
"F09G2.1",75.9165917021789,54.4539029735425,59.2893945556446,74.4505022228648,67.2174835103172,77.7636786832806
"F09G2.2",150.929414455522,132.867523255444,143.988529635137,199.179265687145,166.993435595944,190.292296072028
"pitr-5",19.8829168743802,13.0689367136502,11.6461310734302,49.3113716021572,36.7595612947047,26.5311374331193
"cpsf-2",56.9374437766342,51.1866687951299,40.2320891627588,36.7418062918034,43.061200373797,44.8284735938912
"lgc-39",44.2846784929377,41.3849662598923,37.0558715972779,29.0066891777395,30.4579222156125,39.3392727456596
"F09G2.8",22.5942237208866,27.2269514867712,23.2922621468604,29.9735788169975,25.206556316369,16.4676025446947
"attf-2",463.633470752592,496.619595118707,485.961287518587,538.557529066697,465.271018672977,564.472820559814
"mrps-9",216.000778771676,215.637455775228,203.277924190782,217.550168833047,216.356275048834,214.99369988907
"F09G8.7",68.6864401114952,79.502698341372,57.1719161786573,78.3180607798968,63.0163907909224,63.1258097546631
"clec-160",111.163580706762,103.462415649731,112.226353980327,91.8545157295085,103.977044805022,119.847551853056
"F10C1.8",6.32638264184824,15.2470928325919,14.8223486389112,24.1722409814496,21.0054635969741,11.8932685045017
